Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Bind,1,"""1-0""",100T,Attackers,Elimination
2Bind,2,"""2-0""",100T,Attackers,Elimination
2Bind,3,"""2-1""",EG,Defenders,Elimination
2Bind,4,"""3-1""",100T,Attackers,Spike Detonation
2Bind,5,"""3-2""",EG,Defenders,Elimination
2Bind,6,"""3-3""",EG,Defenders,Elimination
2Bind,7,"""4-3""",100T,Attackers,Elimination
2Bind,8,"""5-3""",100T,Attackers,Elimination
2Bind,9,"""6-3""",100T,Attackers,Spike Detonation
2Bind,10,"""7-3""",100T,Attackers,Elimination
2Bind,11,"""8-3""",100T,Attackers,Elimination
2Bind,12,"""8-4""",EG,Defenders,Defuse
2Bind,13,"""8-5""",100T,Attackers,Elimination
2Bind,14,"""8-6""",100T,Attackers,Elimination
2Bind,15,"""9-6""",EG,Defenders,Defuse
2Bind,16,"""9-7""",100T,Attackers,Elimination
2Bind,17,"""9-8""",100T,Attackers,Spike Detonation
2Bind,18,"""10-8""",EG,Defenders,Defuse
2Bind,19,"""11-8""",EG,Defenders,Defuse
2Bind,20,"""11-9""",100T,Attackers,Elimination
2Bind,21,"""12-9""",EG,Defenders,Defuse
2Bind,22,"""12-10""",100T,Attackers,Elimination
2Bind,23,"""13-10""",EG,Defenders,Defuse
2Bind,24,"""""",,,
