Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Icebox,1,"""1-0""",LEV,Attackers,Spike Detonation
2Icebox,2,"""1-1""",MIBR,Defenders,Defuse
2Icebox,3,"""1-2""",MIBR,Defenders,Elimination
2Icebox,4,"""1-3""",MIBR,Defenders,Elimination
2Icebox,5,"""1-4""",MIBR,Defenders,Defuse
2Icebox,6,"""2-4""",LEV,Attackers,Elimination
2Icebox,7,"""2-5""",MIBR,Defenders,Elimination
2Icebox,8,"""2-6""",MIBR,Defenders,Elimination
2Icebox,9,"""2-7""",MIBR,Defenders,Defuse
2Icebox,10,"""2-8""",MIBR,Defenders,Elimination
2Icebox,11,"""3-8""",LEV,Attackers,Spike Detonation
2Icebox,12,"""3-9""",MIBR,Defenders,Defuse
2Icebox,13,"""3-10""",LEV,Attackers,Elimination
2Icebox,14,"""3-11""",LEV,Attackers,Spike Detonation
2Icebox,15,"""4-11""",MIBR,Defenders,Elimination
2Icebox,16,"""4-12""",LEV,Attackers,Elimination
2Icebox,17,"""5-12""",MIBR,Defenders,Defuse
2Icebox,18,"""6-12""",MIBR,Defenders,Elimination
2Icebox,19,"""7-12""",MIBR,Defenders,Elimination
2Icebox,20,"""7-13""",LEV,Attackers,Elimination
2Icebox,21,"""""",,,
2Icebox,22,"""""",,,
2Icebox,23,"""""",,,
2Icebox,24,"""""",,,
