Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Lotus,1,"""0-1""",GEN,Defenders,Elimination
1Lotus,2,"""0-2""",GEN,Defenders,Elimination
1Lotus,3,"""1-2""",G2,Attackers,Elimination
1Lotus,4,"""1-3""",GEN,Defenders,Defuse
1Lotus,5,"""1-4""",GEN,Defenders,Elimination
1Lotus,6,"""1-5""",GEN,Defenders,Elimination
1Lotus,7,"""2-5""",G2,Attackers,Spike Detonation
1Lotus,8,"""2-6""",GEN,Defenders,Defuse
1Lotus,9,"""2-7""",GEN,Defenders,Elimination
1Lotus,10,"""2-8""",GEN,Defenders,Defuse
1Lotus,11,"""2-9""",GEN,Defenders,Elimination
1Lotus,12,"""2-10""",GEN,Defenders,Elimination
1Lotus,13,"""3-10""",GEN,Defenders,Defuse
1Lotus,14,"""4-10""",GEN,Defenders,Defuse
1Lotus,15,"""5-10""",GEN,Defenders,Defuse
1Lotus,16,"""6-10""",GEN,Defenders,Elimination
1Lotus,17,"""6-11""",G2,Attackers,Elimination
1Lotus,18,"""7-11""",GEN,Defenders,Elimination
1Lotus,19,"""7-12""",G2,Attackers,Elimination
1Lotus,20,"""7-13""",G2,Attackers,Elimination
1Lotus,21,"""""",,,
1Lotus,22,"""""",,,
1Lotus,23,"""""",,,
1Lotus,24,"""""",,,
