Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Lotus,1,"""0-1""",EG,Attackers,Elimination
1Lotus,2,"""0-2""",EG,Attackers,Elimination
1Lotus,3,"""1-2""",G2,Defenders,Defuse
1Lotus,4,"""2-2""",G2,Defenders,Elimination
1Lotus,5,"""3-2""",G2,Defenders,Defuse
1Lotus,6,"""3-3""",EG,Attackers,Elimination
1Lotus,7,"""4-3""",G2,Defenders,Elimination
1Lotus,8,"""4-4""",EG,Attackers,Elimination
1Lotus,9,"""5-4""",G2,Defenders,Elimination
1Lotus,10,"""6-4""",G2,Defenders,Defuse
1Lotus,11,"""7-4""",G2,Defenders,Defuse
1Lotus,12,"""8-4""",G2,Defenders,Defuse
1Lotus,13,"""8-5""",G2,Defenders,Defuse
1Lotus,14,"""9-5""",EG,Attackers,Elimination
1Lotus,15,"""9-6""",G2,Defenders,Defuse
1Lotus,16,"""9-7""",G2,Defenders,Defuse
1Lotus,17,"""9-8""",G2,Defenders,Time Expired
1Lotus,18,"""9-9""",G2,Defenders,Defuse
1Lotus,19,"""9-10""",G2,Defenders,Defuse
1Lotus,20,"""9-11""",G2,Defenders,Elimination
1Lotus,21,"""9-12""",G2,Defenders,Elimination
1Lotus,22,"""9-13""",G2,Defenders,Defuse
1Lotus,23,"""""",,,
1Lotus,24,"""""",,,
