Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Ascent,1,"""1-0""",C9,Attackers,Elimination
1Ascent,2,"""2-0""",C9,Attackers,Elimination
1Ascent,3,"""3-0""",C9,Attackers,Elimination
1Ascent,4,"""3-1""",G2,Defenders,Defuse
1Ascent,5,"""4-1""",C9,Attackers,Spike Detonation
1Ascent,6,"""4-2""",G2,Defenders,Elimination
1Ascent,7,"""4-3""",G2,Defenders,Elimination
1Ascent,8,"""4-4""",G2,Defenders,Defuse
1Ascent,9,"""4-5""",G2,Defenders,Elimination
1Ascent,10,"""4-6""",G2,Defenders,Elimination
1Ascent,11,"""5-6""",C9,Attackers,Spike Detonation
1Ascent,12,"""6-6""",C9,Attackers,Elimination
1Ascent,13,"""7-6""",G2,Defenders,Elimination
1Ascent,14,"""8-6""",G2,Defenders,Elimination
1Ascent,15,"""8-7""",C9,Attackers,Elimination
1Ascent,16,"""9-7""",G2,Defenders,Time Expired
1Ascent,17,"""10-7""",G2,Defenders,Elimination
1Ascent,18,"""11-7""",G2,Defenders,Elimination
1Ascent,19,"""11-8""",C9,Attackers,Elimination
1Ascent,20,"""12-8""",G2,Defenders,Defuse
1Ascent,21,"""13-8""",G2,Defenders,Elimination
1Ascent,22,"""""",,,
1Ascent,23,"""""",,,
1Ascent,24,"""""",,,
