Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Bind,1,"""0-1""",SEN,Defenders,Defuse
1Bind,2,"""0-2""",SEN,Defenders,Defuse
1Bind,3,"""0-3""",SEN,Defenders,Defuse
1Bind,4,"""1-3""",G2,Attackers,Spike Detonation
1Bind,5,"""1-4""",SEN,Defenders,Defuse
1Bind,6,"""2-4""",G2,Attackers,Spike Detonation
1Bind,7,"""3-4""",G2,Attackers,Elimination
1Bind,8,"""4-4""",G2,Attackers,Elimination
1Bind,9,"""5-4""",G2,Attackers,Elimination
1Bind,10,"""5-5""",SEN,Defenders,Defuse
1Bind,11,"""5-6""",SEN,Defenders,Defuse
1Bind,12,"""6-6""",G2,Attackers,Elimination
1Bind,13,"""6-7""",G2,Attackers,Elimination
1Bind,14,"""6-8""",G2,Attackers,Elimination
1Bind,15,"""6-9""",G2,Attackers,Elimination
1Bind,16,"""6-10""",G2,Attackers,Elimination
1Bind,17,"""6-11""",G2,Attackers,Elimination
1Bind,18,"""6-12""",G2,Attackers,Elimination
1Bind,19,"""6-13""",G2,Attackers,Elimination
1Bind,20,"""""",,,
1Bind,21,"""""",,,
1Bind,22,"""""",,,
1Bind,23,"""""",,,
1Bind,24,"""""",,,
